timestamp,tx,ty,tz,qx,qy,qz,qw
0.0,61.052175357691326,24.714532521642486,-78.07338945538477,0.0,0.0,0.0,1.0
0.0,60.40382795671129,25.472575563319257,-77.54732256961351,0.0,0.0,0.0,1.0
0.0,60.18632938311486,26.035922035772476,-77.42922168598513,0.0,0.0,0.0,1.0
0.0,57.444904051925285,25.37713921581528,-74.4771736416089,0.0,0.0,0.0,1.0
0.0,54.761158407123006,24.59700249962735,-71.56086003368709,0.0,0.0,0.0,1.0
0.0,53.038884954171955,24.096355667255175,-69.68933785082625,0.0,0.0,0.0,1.0
0.0,51.57055195603789,23.6347142125625,-68.0869705600939,0.0,0.0,0.0,1.0
0.0,62.98881967995323,26.392598233223076,-76.62565214752077,0.0,0.0,0.0,1.0
0.0,70.3164065612488,28.19676223168219,-82.10528642273938,0.0,0.0,0.0,1.0
0.0,67.64745794178157,25.591566028616135,-77.27565842158197,0.0,0.0,0.0,1.0
0.0,74.32435649614891,28.161691379556586,-83.66375293467935,0.0,0.0,0.0,1.0
0.0,71.06858711597071,23.32299537056313,-80.40269434970423,0.0,0.0,0.0,1.0
0.0,68.15578066586284,22.438246490733853,-76.18303284647484,0.0,0.0,0.0,1.0
0.0,66.28650917498167,21.870465594206152,-73.47509701748649,0.0,0.0,0.0,1.0
0.0,57.385563884734296,27.481734463130692,-76.63995807798176,0.0,0.0,0.0,1.0
0.0,66.70353528716188,28.814293196295615,-82.07683491919462,0.0,0.0,0.0,1.0
0.0,72.73460998764267,29.71655383923356,-85.60354170375716,0.0,0.0,0.0,1.0
0.0,76.6050065244829,30.29557277718103,-87.86677908735874,0.0,0.0,0.0,1.0
0.0,81.0636171590103,31.666624402594586,-91.55265148286912,0.0,0.0,0.0,1.0
0.0,81.76152032911133,31.465630840621316,-91.49585958154437,0.0,0.0,0.0,1.0
0.0,82.34662082164618,31.370928540464188,-91.6104972574251,0.0,0.0,0.0,1.0
0.0,82.87798576493249,31.42663240451369,-91.87466360575404,0.0,0.0,0.0,1.0
0.0,75.25372778824513,30.065553097937514,-87.30376150275428,0.0,0.0,0.0,1.0
0.0,70.25616474812986,29.151702565278768,-84.25476121678096,0.0,0.0,0.0,1.0
0.0,75.40052634389501,30.143121453458654,-87.46427840356593,0.0,0.0,0.0,1.0
0.0,69.47951780715799,30.225595512509724,-86.69763767276703,0.0,0.0,0.0,1.0
0.0,75.50006704698517,31.171046735555834,-89.71023679949703,0.0,0.0,0.0,1.0
0.0,63.351209939893046,28.719353768226043,-82.34458610361129,0.0,0.0,0.0,1.0
0.0,54.353262492433,23.477422842071967,-79.88272735328215,0.0,0.0,0.0,1.0
0.0,50.110502220513474,19.993128753343758,-70.63113393358601,0.0,0.0,0.0,1.0
0.0,55.795851894687885,20.962855000222596,-71.15912394805176,0.0,0.0,0.0,1.0
0.0,65.70037393219265,24.780891220303765,-78.59718332959122,0.0,0.0,0.0,1.0
0.0,71.86815910849168,27.114996036035446,-83.18178596053725,0.0,0.0,0.0,1.0
0.0,75.82628855835894,28.64700630534633,-86.1239199958175,0.0,0.0,0.0,1.0
0.0,78.23053411362129,29.561749330879994,-87.86226794997569,0.0,0.0,0.0,1.0
0.0,79.90929455793136,30.21719171162456,-89.12758388365187,0.0,0.0,0.0,1.0
0.0,68.90356119871129,24.545580322082337,-78.18812661232309,0.0,0.0,0.0,1.0
0.0,73.88966411845698,26.998103220097825,-82.91927690858344,0.0,0.0,0.0,1.0
0.0,77.27762816177363,28.653966081623945,-86.14417247358652,0.0,0.0,0.0,1.0
0.0,79.45182844139323,29.750916342952824,-88.21372479159452,0.0,0.0,0.0,1.0
0.0,71.70218004723073,23.642536311721816,-80.58570394210167,0.0,0.0,0.0,1.0
0.0,59.87638921194121,20.161238423825033,-78.7440670936453,0.0,0.0,0.0,1.0
0.0,52.030527526176535,18.029662666393392,-77.80969795626685,0.0,0.0,0.0,1.0
0.0,53.86730328029234,20.42445188118386,-78.53139346986416,0.0,0.0,0.0,1.0
0.0,64.46274245704453,24.43537509410069,-83.32828149085273,0.0,0.0,0.0,1.0
0.0,71.26228534659518,26.940729097342306,-86.40664806829946,0.0,0.0,0.0,1.0
0.0,68.93349862388278,28.73770200508669,-88.13856076803104,0.0,0.0,0.0,1.0
0.0,66.63109952383626,25.86190128483011,-80.97900323078605,0.0,0.0,0.0,1.0
0.0,65.39979298732436,26.719976671951663,-84.12370508588042,0.0,0.0,0.0,1.0
0.0,72.14260046366466,28.477296002804632,-87.22442165251091,0.0,0.0,0.0,1.0
0.0,70.34552159342995,26.10747726334645,-82.06352058039006,0.0,0.0,0.0,1.0
0.0,67.54141584763259,23.998478527676912,-98.96976424786634,0.0,0.0,0.0,1.0
0.0,61.6742488181939,20.124028928531555,-83.25254472508712,0.0,0.0,0.0,1.0
0.0,56.614233988708826,22.390451799315848,-81.2689994669379,0.0,0.0,0.0,1.0
0.0,53.04468664457489,23.489643184463976,-79.2844651628995,0.0,0.0,0.0,1.0
0.0,52.23309563446483,23.834641010606703,-79.61022829830193,0.0,0.0,0.0,1.0
0.0,63.600721007105065,25.804201411887718,-83.55552769584524,0.0,0.0,0.0,1.0
0.0,67.79514596424171,29.963099352637933,-102.04631171532579,0.0,0.0,0.0,1.0
0.0,63.023047892817004,29.48659982967906,-93.24778958275712,0.0,0.0,0.0,1.0
0.0,66.35142319458181,28.42609176785726,-86.49856649364384,0.0,0.0,0.0,1.0
0.0,60.8935085255833,28.132077034834932,-84.79216335784193,0.0,0.0,0.0,1.0
0.0,56.34469308155198,27.80363073065482,-82.04717879342522,0.0,0.0,0.0,1.0
0.0,63.07171939757991,28.323485497890665,-80.39049749260171,0.0,0.0,0.0,1.0
0.0,69.29434904396014,29.801515946892934,-81.29131930038012,0.0,0.0,0.0,1.0
0.0,61.232603818537186,28.20178388334513,-79.0849150748802,0.0,0.0,0.0,1.0
0.0,57.25980394793437,28.021849210694043,-79.86490521913429,0.0,0.0,0.0,1.0
0.0,58.1633128289059,23.00617920921658,-74.0861457520751,0.0,0.0,0.0,1.0
0.0,66.24898631501333,26.497287005172872,-77.48191889670582,0.0,0.0,0.0,1.0
0.0,59.262906167704365,25.982875719811663,-76.34833215883015,0.0,0.0,0.0,1.0
0.0,53.107487916226155,25.64140211508715,-75.10319162461685,0.0,0.0,0.0,1.0
0.0,49.2232874016813,25.483321699045757,-74.4420900183901,0.0,0.0,0.0,1.0
0.0,45.086345261943436,22.56934153133288,-75.11876796117612,0.0,0.0,0.0,1.0
0.0,51.38080817368848,26.183382793826713,-79.64707704915733,0.0,0.0,0.0,1.0
0.0,63.69533070974008,30.118919582967205,-85.87440403166607,0.0,0.0,0.0,1.0
0.0,70.2203387729312,32.061687865858524,-89.27866615479125,0.0,0.0,0.0,1.0
0.0,79.72663951486575,34.99956464621789,-97.75502112259693,0.0,0.0,0.0,1.0
0.0,80.47235428684797,35.38784427998527,-97.47223529450575,0.0,0.0,0.0,1.0
0.0,81.44340406912765,35.96894921085055,-98.38339831238744,0.0,0.0,0.0,1.0
0.0,81.61743701402155,36.23648854726649,-98.58354050537558,0.0,0.0,0.0,1.0
0.0,81.53101830607717,36.49596201189991,-99.15005575799151,0.0,0.0,0.0,1.0
0.0,82.98048677199944,37.23301342019499,-101.48739234224804,0.0,0.0,0.0,1.0
0.0,82.67456542949739,37.47382538914273,-101.98255549412906,0.0,0.0,0.0,1.0
0.0,81.39767858357438,29.445514848380093,-100.64821193685972,0.0,0.0,0.0,1.0
0.0,76.62648583253329,30.099887473899155,-99.88527552077831,0.0,0.0,0.0,1.0
0.0,64.89708041747434,24.395082862085737,-85.05217730813581,0.0,0.0,0.0,1.0
0.0,54.358378094070815,20.02105991032817,-71.63858901195378,0.0,0.0,0.0,1.0
0.0,58.86208749805081,18.26834043288942,-76.5463985900657,0.0,0.0,0.0,1.0
0.0,61.22582870087368,17.0699020858968,-79.10432760189833,0.0,0.0,0.0,1.0
0.0,54.1463937281107,15.544646125690399,-70.86727662571253,0.0,0.0,0.0,1.0
0.0,49.42032998467293,14.664045370664999,-65.37579998525817,0.0,0.0,0.0,1.0
0.0,46.38741435124038,13.891607107978661,-61.851686418954756,0.0,0.0,0.0,1.0
0.0,50.73764892691226,19.92660457139526,-71.75306958031781,0.0,0.0,0.0,1.0
0.0,44.58851196240169,17.06962891633358,-62.84488629266894,0.0,0.0,0.0,1.0
0.0,45.78087898684839,17.802795138321343,-58.785635579269396,0.0,0.0,0.0,1.0
0.0,49.77545778719458,20.338358119478432,-59.85076776175817,0.0,0.0,0.0,1.0
0.0,44.07819327846515,17.35234404005636,-55.418208555229775,0.0,0.0,0.0,1.0
0.0,40.36609506070653,15.401748889884049,-52.50763621715612,0.0,0.0,0.0,1.0
0.0,39.957207233987894,14.246645346245245,-53.06800903904677,0.0,0.0,0.0,1.0
0.0,39.99104478426246,13.840729437194137,-53.95029168528291,0.0,0.0,0.0,1.0
0.0,37.500913978328065,13.239717583511425,-51.27443759742904,0.0,0.0,0.0,1.0
0.0,38.33099832506526,12.88261025406533,-52.47118301891033,0.0,0.0,0.0,1.0
0.0,39.20181446265268,12.766202458939107,-53.60325835739219,0.0,0.0,0.0,1.0
0.0,40.20701301090967,12.969141718063696,-54.851693340190565,0.0,0.0,0.0,1.0
0.0,47.04953607825837,13.22318459174612,-62.60079583910843,0.0,0.0,0.0,1.0
0.0,50.86878785650091,13.544838070324442,-67.12594636175984,0.0,0.0,0.0,1.0
0.0,60.82765864951558,22.478926218402727,-79.81732584162873,0.0,0.0,0.0,1.0
0.0,63.322844198180675,23.23989197992109,-86.15747620526415,0.0,0.0,0.0,1.0
0.0,70.23684434721959,29.12591128008711,-93.00684071470943,0.0,0.0,0.0,1.0
0.0,68.31860332592862,31.5506039587581,-96.45629100902624,0.0,0.0,0.0,1.0
0.0,66.52766069096074,32.86954244337701,-97.72517529454502,0.0,0.0,0.0,1.0
0.0,71.49236224727704,34.351689898889006,-98.09429395358998,0.0,0.0,0.0,1.0
0.0,74.96616885811483,35.39412433715862,-98.52529780358309,0.0,0.0,0.0,1.0
0.0,76.9097501539239,35.88729026603277,-97.90015086970972,0.0,0.0,0.0,1.0
0.0,78.08562281248226,36.12025734207343,-97.32645356543638,0.0,0.0,0.0,1.0
0.0,79.11729548634622,36.345176056655106,-96.73348675442406,0.0,0.0,0.0,1.0
0.0,80.7715663692741,36.99639372075788,-97.00928468351506,0.0,0.0,0.0,1.0
0.0,80.78224358083038,36.77462626904354,-95.81999921804744,0.0,0.0,0.0,1.0
0.0,80.86156674276297,36.46665268833584,-94.71930575917398,0.0,0.0,0.0,1.0
0.0,82.09110808397307,36.88295640411375,-94.95481488697489,0.0,0.0,0.0,1.0
0.0,81.46403970868333,36.35432978998832,-93.38886082904456,0.0,0.0,0.0,1.0
0.0,69.32213884125453,34.60464493577921,-91.4654036980295,0.0,0.0,0.0,1.0
0.0,57.49351430108423,28.469252713276294,-85.27275543221293,0.0,0.0,0.0,1.0
0.0,65.9193107536186,30.741007932334984,-86.58580113496768,0.0,0.0,0.0,1.0
0.0,71.52463250662292,31.987417120102826,-87.14030585796512,0.0,0.0,0.0,1.0
0.0,75.25120271430625,32.812384622684995,-87.47610660045464,0.0,0.0,0.0,1.0
0.0,65.43564160458905,30.889491559440582,-84.08537847947467,0.0,0.0,0.0,1.0
0.0,56.97474162717101,27.756999731774634,-78.91494910051208,0.0,0.0,0.0,1.0
0.0,54.97688273958316,28.378502063010934,-80.94483818496198,0.0,0.0,0.0,1.0
0.0,51.828373813253506,27.637287050951574,-79.38789302209281,0.0,0.0,0.0,1.0
0.0,51.796386688804226,28.373565077089186,-81.13873984144163,0.0,0.0,0.0,1.0
0.0,48.93636105116142,26.60754053120063,-77.81198060476075,0.0,0.0,0.0,1.0
0.0,50.5217950760689,26.996606328296515,-80.78633796682296,0.0,0.0,0.0,1.0
0.0,48.393812736759,25.840345950916408,-77.85967839572704,0.0,0.0,0.0,1.0
0.0,49.756578589927415,25.95766838785321,-80.14393556373199,0.0,0.0,0.0,1.0
0.0,48.891679999695846,25.096594262904922,-78.91830274382374,0.0,0.0,0.0,1.0
0.0,47.718417841120086,25.263055553542767,-77.46959072349578,0.0,0.0,0.0,1.0
0.0,51.07007565584913,26.462390630830804,-82.00689438003036,0.0,0.0,0.0,1.0
0.0,50.35439626700233,26.26113842464435,-80.57555293619514,0.0,0.0,0.0,1.0
0.0,51.26948635496395,26.269544911195823,-81.42350403635855,0.0,0.0,0.0,1.0
0.0,53.230154294158964,26.487136079490718,-83.93955822319201,0.0,0.0,0.0,1.0
0.0,56.605790136318966,28.069864735666503,-88.2405950243679,0.0,0.0,0.0,1.0
0.0,53.10575820382422,26.015973641227664,-82.782512600635,0.0,0.0,0.0,1.0
0.0,56.92223751689022,27.812201223805193,-87.63684596233624,0.0,0.0,0.0,1.0
0.0,57.36494104986842,27.38849894935192,-87.4746289699819,0.0,0.0,0.0,1.0
0.0,54.45662408598792,23.37757603903509,-95.8645153932618,0.0,0.0,0.0,1.0
0.0,60.71101110504911,28.251471251906533,-97.52746368655637,0.0,0.0,0.0,1.0
0.0,54.258697858612955,23.329265400524836,-97.56836355656449,0.0,0.0,0.0,1.0
0.0,56.20345729250929,24.548504109529638,-93.65126402918781,0.0,0.0,0.0,1.0
0.0,60.76138003278781,22.89231624036744,-86.03706132830237,0.0,0.0,0.0,1.0
0.0,60.54994878225646,24.37271635789532,-86.43206856350392,0.0,0.0,0.0,1.0
0.0,53.98877517622862,21.254778353787835,-89.86223639175599,0.0,0.0,0.0,1.0
0.0,61.26182120458023,27.097123854269206,-95.5827015682762,0.0,0.0,0.0,1.0
0.0,56.09471425220867,25.43548155733565,-86.813139871006,0.0,0.0,0.0,1.0
0.0,61.584030431662825,28.501268576923927,-90.4823929655963,0.0,0.0,0.0,1.0
0.0,62.67277852393772,30.133415339308055,-92.08216811418649,0.0,0.0,0.0,1.0
0.0,59.004839714213915,28.19567793251582,-88.90671772234622,0.0,0.0,0.0,1.0
0.0,58.45601608598124,28.787706656849245,-88.81458723139431,0.0,0.0,0.0,1.0
0.0,58.100998381272,29.09095026661765,-88.67475308340047,0.0,0.0,0.0,1.0
0.0,57.72744107750201,29.282246281711046,-88.87330328878193,0.0,0.0,0.0,1.0
0.0,68.79842984201142,30.954706374714547,-91.81283761387236,0.0,0.0,0.0,1.0
0.0,66.84656273331821,30.375822141036174,-90.77845542991759,0.0,0.0,0.0,1.0
0.0,60.85400426694136,29.767479357495795,-87.3307991429374,0.0,0.0,0.0,1.0
0.0,63.62791449360506,27.557231394975737,-83.30406404312242,0.0,0.0,0.0,1.0
0.0,58.05786334051858,25.501510442547982,-77.92517656169136,0.0,0.0,0.0,1.0
0.0,68.85234209253625,28.510673435931096,-85.69300355487022,0.0,0.0,0.0,1.0
0.0,67.47855085492108,29.035488265769516,-87.90628983382821,0.0,0.0,0.0,1.0
0.0,55.498239465537736,23.72403748709185,-83.45976252544101,0.0,0.0,0.0,1.0
0.0,52.48608916084988,19.99195043133173,-72.85307132236645,0.0,0.0,0.0,1.0
0.0,45.71253420344334,17.750689501482356,-73.19044010478223,0.0,0.0,0.0,1.0
0.0,46.24639237498278,16.158599576798036,-66.26281139249939,0.0,0.0,0.0,1.0
0.0,48.20186780114454,19.570035681914483,-69.14855484099037,0.0,0.0,0.0,1.0
0.0,47.910499555379616,17.32916344691921,-63.72194339524929,0.0,0.0,0.0,1.0
0.0,50.889095008735715,21.523641159295543,-70.37531982373754,0.0,0.0,0.0,1.0
0.0,55.46757755825662,24.40869001221634,-77.89959917169749,0.0,0.0,0.0,1.0
0.0,58.405784077608224,26.226038217685804,-82.72824848825148,0.0,0.0,0.0,1.0
0.0,60.16132789780168,27.321716849881415,-85.71355909092325,0.0,0.0,0.0,1.0
0.0,55.63213720749606,22.306773625166688,-74.40567703762005,0.0,0.0,0.0,1.0
0.0,58.034921116211834,24.6707973017678,-79.89837520759896,0.0,0.0,0.0,1.0
0.0,48.38383332845484,20.95944739368494,-77.49803957745289,0.0,0.0,0.0,1.0
0.0,52.89727461912308,23.66054488084673,-81.27775323396264,0.0,0.0,0.0,1.0
0.0,56.10435939619609,27.029741606367967,-84.81505735423276,0.0,0.0,0.0,1.0
0.0,55.882923033977406,27.69118672703214,-83.74806339138317,0.0,0.0,0.0,1.0
0.0,47.3392064310069,22.974687526692964,-80.43312719075462,0.0,0.0,0.0,1.0
0.0,58.00163030140865,21.832199526330598,-85.27165026552822,0.0,0.0,0.0,1.0
0.0,53.186402131275905,22.15202422251734,-90.37766537768019,0.0,0.0,0.0,1.0
0.0,63.73781523750395,25.409695820145664,-92.30660292191142,0.0,0.0,0.0,1.0
0.0,57.99358058567794,21.125903767121546,-78.70066377397539,0.0,0.0,0.0,1.0
0.0,66.96769108963261,24.82393949930879,-84.98089280883683,0.0,0.0,0.0,1.0
0.0,65.42279627708793,22.063163634069962,-83.36702033652932,0.0,0.0,0.0,1.0
0.0,71.59042855724736,25.35267021013939,-87.80757453379952,0.0,0.0,0.0,1.0
0.0,75.83966949854772,27.57379085935035,-90.9947219267557,0.0,0.0,0.0,1.0
0.0,78.42028356357558,28.925900676978898,-92.8705115685647,0.0,0.0,0.0,1.0
0.0,71.22254601450808,30.51963903311457,-92.84683312419766,0.0,0.0,0.0,1.0
0.0,75.60358366143006,30.889653990146982,-94.22862798249805,0.0,0.0,0.0,1.0
0.0,68.79301954169374,30.413262502556613,-90.35116205696421,0.0,0.0,0.0,1.0
0.0,62.353479249697244,28.191632167378955,-85.48957144553347,0.0,0.0,0.0,1.0
0.0,59.97046687858845,28.46903330081627,-84.27221915703231,0.0,0.0,0.0,1.0
0.0,68.09143743714363,29.463588579571677,-88.38847902495884,0.0,0.0,0.0,1.0
0.0,58.84710748919819,26.47551305075799,-90.3244764085151,0.0,0.0,0.0,1.0
0.0,67.5154355191986,28.257010763238625,-92.44038658065428,0.0,0.0,0.0,1.0
0.0,72.8875059792041,29.31693748277669,-93.59789025200261,0.0,0.0,0.0,1.0
0.0,76.38084950449328,30.00772467013782,-94.37315785952987,0.0,0.0,0.0,1.0
0.0,78.62267626899924,30.451032118716256,-94.87067997827575,0.0,0.0,0.0,1.0
0.0,80.20625709255538,30.808270032426815,-95.35787830908033,0.0,0.0,0.0,1.0
0.0,65.01370173268128,25.996033946699086,-91.19590483293932,0.0,0.0,0.0,1.0
0.0,52.41639483130473,21.340208258759244,-82.40941304933884,0.0,0.0,0.0,1.0
0.0,55.658507061788626,18.894663653440613,-77.75764430709509,0.0,0.0,0.0,1.0
0.0,46.13711439629559,16.63398894367579,-72.53769424318243,0.0,0.0,0.0,1.0
0.0,39.77747930327446,15.055480111229238,-68.54645207880255,0.0,0.0,0.0,1.0
0.0,35.793600924619284,13.975938126429945,-66.47442207118702,0.0,0.0,0.0,1.0
0.0,33.14119148672518,13.345585878740568,-64.80857096727836,0.0,0.0,0.0,1.0
0.0,34.734727180514085,13.902836476054757,-73.68374079925252,0.0,0.0,0.0,1.0
0.0,32.90472760824446,13.347939465827729,-71.1303475486028,0.0,0.0,0.0,1.0
0.0,32.29009230776529,13.352314283992586,-70.45882859890212,0.0,0.0,0.0,1.0
0.0,37.74598273878493,13.382442174871265,-64.61606921498058,0.0,0.0,0.0,1.0
0.0,51.07002458950755,15.28584342220155,-74.07316406273799,0.0,0.0,0.0,1.0
0.0,44.2992664260213,15.136526106853568,-73.73453572306227,0.0,0.0,0.0,1.0
0.0,39.02461832200303,14.617277910458037,-72.19977816360557,0.0,0.0,0.0,1.0
0.0,39.39688292938566,16.64330234985902,-78.95989622642398,0.0,0.0,0.0,1.0
0.0,46.754523431671885,18.25838660923398,-80.03914085623778,0.0,0.0,0.0,1.0
0.0,46.80114706240891,16.86922742731047,-73.82545182265712,0.0,0.0,0.0,1.0
0.0,49.81974013317565,18.558835906230232,-75.21111718956271,0.0,0.0,0.0,1.0
0.0,52.111064112479575,22.582534180339064,-79.05850118330441,0.0,0.0,0.0,1.0
0.0,51.98422987033681,23.364515337728335,-78.14651772739201,0.0,0.0,0.0,1.0
0.0,63.25753990025726,26.29790751931008,-84.79481185057051,0.0,0.0,0.0,1.0
0.0,61.16825494061138,27.507808185326375,-85.08984680503178,0.0,0.0,0.0,1.0
0.0,53.184580093903136,24.718490532428458,-86.3460734508535,0.0,0.0,0.0,1.0
0.0,48.47188037283854,23.1621916841977,-88.04943164799933,0.0,0.0,0.0,1.0
0.0,45.487276764640455,22.02226873976001,-88.66109900305037,0.0,0.0,0.0,1.0
0.0,47.31124241962859,23.717243721540928,-87.3425542924194,0.0,0.0,0.0,1.0
0.0,40.80636209504817,20.93028116755719,-77.52969965230923,0.0,0.0,0.0,1.0
0.0,42.288777126135614,19.967353516762877,-72.75992498694374,0.0,0.0,0.0,1.0
0.0,43.21653643156423,21.27463445317349,-74.06643399500551,0.0,0.0,0.0,1.0
0.0,38.87813955282948,17.379165013549013,-62.58063064232271,0.0,0.0,0.0,1.0
